timestamp,timestamp_sample,pub_timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate,publisher_id
1771684924796000,1771684924644000,1771684924796000,-0.006871981,0.0014133392,0.0064216834,-5.240971e+06,-951291.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010304075,0.0,0.0,0.0,0.0,0.0008771224,7.668264e-05,0.0008771224,0.0008735359,-0.004440813,0.0001800681,-1.3947487e-05,0.0,0.0,0.0,0.0,0.0,0.0,160
1771684924804000,1771684924652000,1771684924804000,-0.0035307053,0.0017615564,0.0062497705,-5.240971e+06,-951291.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010304075,0.0,0.0,0.0,0.0,0.0008771224,7.668264e-05,0.0008771224,0.0008735359,-0.0016259449,-0.00093850115,-3.1590462e-06,0.0,0.0,0.0,0.0,0.0,0.0,160
1771684924812000,1771684924660000,1771684924812000,-0.0035307053,0.0017615564,0.0062497705,-5.240971e+06,-951291.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010304075,0.0,0.0,0.0,0.0,0.0008771224,7.668264e-05,0.0008771224,0.0008735359,0.003741702,-0.0021775428,-5.543232e-06,0.0,0.0,0.0,0.0,0.0,0.0,160
1771684924820000,1771684924668000,1771684924820000,-0.0035307053,0.0017615564,0.0062497705,-5.240971e+06,-951291.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010304075,0.0,0.0,0.0,0.0,-0.0006043315,-0.0011234481,-0.011621333,-0.0006043315,0.0023639165,0.0015527189,-2.5629997e-06,0.0,0.0,0.0,0.0,0.0,0.0,160
1771684924828000,1771684924676000,1771684924828000,-0.0035307053,0.0017615564,0.0062497705,-5.240971e+06,-951291.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019897059,0.0,0.0,0.0,0.0,-0.0006043315,-0.0011234481,-0.011621333,-0.0006043315,-9.5552066e-05,-0.0007011068,-1.1920929e-07,0.0,0.0,0.0,0.0,0.0,0.0,160
1771684924836000,1771684924684000,1771684924836000,-0.0035307053,0.0017615564,0.0062497705,-5.240971e+06,-951291.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019897059,0.0,0.0,0.0,0.0,-0.0006043315,-0.0011234481,-0.011621333,-0.0006043315,-0.002279384,-0.0010283777,-4.827976e-06,0.0,0.0,0.0,0.0,0.0,0.0,160
1771684924844000,1771684924692000,1771684924844000,-0.0035307053,0.0017615564,0.0062497705,-5.240971e+06,-951291.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019897059,0.0,0.0,0.0,0.0,-0.0006043315,-0.0011234481,-0.011621333,-0.0006043315,-0.0018696224,-0.0016445569,-4.4703484e-06,0.0,0.0,0.0,0.0,0.0,0.0,160
1771684924852000,1771684924700000,1771684924852000,-0.0038126067,0.0022222567,0.0065580234,-5.240971e+06,-951291.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019897059,0.0,0.0,0.0,0.0,-0.0006043315,-0.0011234481,-0.011621333,-0.0006043315,0.003974586,0.0023541597,-7.748604e-06,0.0,0.0,0.0,0.0,0.0,0.0,160
1771684924860000,1771684924708000,1771684924860000,-0.0038126067,0.0022222567,0.0065580234,-5.240971e+06,-951291.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019897059,0.0,0.0,0.0,0.0,-0.0006043315,-0.0011234481,-0.011621333,-0.0006043315,0.0038192426,0.0014613545,-5.4836273e-06,0.0,0.0,0.0,0.0,0.0,0.0,160
1771684924868000,1771684924716000,1771684924868000,-0.0038126067,0.0022222567,0.0065580234,-5.240971e+06,-951291.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019897059,0.0,0.0,0.0,0.0,-0.0006043315,-0.0011234481,-0.011621333,-0.0006043315,-0.0025653422,-0.0005381331,-5.722046e-06,0.0,0.0,0.0,0.0,0.0,0.0,160
