timestamp,timestamp_sample,pub_timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],states[24],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],publisher_id,n_states
1771684924956000,1771684924804000,1771684924956000,0.99998134,4.3794036e-05,0.00041223186,0.0060819206,-0.0042118803,0.00063422474,0.0076566674,0.0,0.0,0.01045505,2.027544e-05,-0.0007489471,0.0001815414,0.0018064796,-0.0013714988,-6.445702e-05,0.21503599,0.012886826,0.43033677,-1.0260457e-05,0.00076384953,-0.0001498581,0.0,0.0,0.11045505,0.00036179068,0.00035860675,0.03723783,0.001180728,0.0011775121,0.0066964105,0.00014052547,0.00014042866,0.16886444,4.392532e-06,4.6687314e-06,1.1325486e-05,0.03246808,0.032680508,0.0007371233,0.0012805937,0.00029802968,0.0012725355,0.0012849448,0.0016154251,0.0012725072,1.0,1.0,0.010000001,160,25
1771684924964000,1771684924812000,1771684924964000,0.9999813,2.8015738e-05,0.0004166773,0.006097563,-0.00423283,0.00050279935,0.0076619596,0.0,0.0,0.010516322,2.0261097e-05,-0.0007489469,0.00018154118,0.001807443,-0.0013659183,-6.44579e-05,0.21503597,0.012886816,0.43033677,-1.0284502e-05,0.00076377345,-0.00014984426,0.0,0.0,0.110516325,0.00036180712,0.00035862607,0.03723791,0.001205912,0.0012025664,0.006732858,0.00014597688,0.00014587159,0.16898224,4.3925247e-06,4.6687237e-06,1.132555e-05,0.03245714,0.032669384,0.0007371239,0.0012805883,0.00029802968,0.0012725343,0.0012849394,0.001615423,0.0012725058,1.0,1.0,0.010000001,160,25
1771684924972000,1771684924820000,1771684924972000,0.9999813,3.975038e-05,0.00042006266,0.0060973917,-0.004721396,0.00034772142,0.0063285623,0.0,0.0,0.009393979,2.0619953e-05,-0.0007440285,0.00018154115,0.0018347247,-0.001363245,0.00021977343,0.21503383,0.012886801,0.43033788,-1.2490524e-05,0.00076458557,-0.00014878166,0.0,0.0,0.11057655,0.00036152903,0.0003583475,0.0372379,0.001194692,0.0011913388,0.0057896,0.00014847727,0.00014837291,0.16790646,4.353127e-06,4.6278046e-06,1.1325612e-05,0.032446135,0.032658223,0.0006680944,0.0012805791,0.00029802963,0.001272532,0.0012849299,0.0016154165,0.0012725035,1.0,1.0,0.010000001,160,25
1771684924980000,1771684924828000,1771684924980000,0.99998116,5.1945302e-05,0.000422392,0.0061137127,-0.0050364775,0.00032921965,0.0061346283,0.0,0.0,0.00929667,2.0612892e-05,-0.0007439953,0.00018154107,0.0018480126,-0.0013626504,0.0002212719,0.21503353,0.012886784,0.43033803,-1.2787663e-05,0.0007645769,-0.0001486336,0.0,0.0,0.10929667,0.00036154495,0.00035836635,0.037237987,0.0012200145,0.001216498,0.005818718,0.00015413872,0.00015402552,0.16573605,4.353121e-06,4.6277974e-06,1.1325676e-05,0.03243521,0.032647114,0.00066786,0.0012805738,0.00029802963,0.0012725308,0.0012849245,0.0016154144,0.0012725021,1.0,1.0,0.010000001,160,25
1771684924988000,1771684924836000,1771684924988000,0.9999809,7.539983e-05,0.00046013313,0.006147641,-0.0047999374,-3.455356e-05,0.006587481,0.0,0.0,0.009347561,2.0577834e-05,-0.0007440263,0.00018154051,0.001838201,-0.0013469454,0.00022126715,0.21503374,0.012886769,0.4303379,-1.2575544e-05,0.00076436374,-0.0001487339,0.0,0.0,0.10934756,0.00036156137,0.00035838573,0.037238073,0.0012455342,0.0012418858,0.0058512585,0.00015999311,0.00015987048,0.16583829,4.353114e-06,4.6277896e-06,1.1325739e-05,0.03242429,0.032636013,0.00066786056,0.0012805684,0.00029802963,0.0012725295,0.001284919,0.0016154123,0.0012725007,1.0,1.0,0.010000001,160,25
1771684924996000,1771684924844000,1771684924996000,0.9999808,3.6830417e-05,0.00035484228,0.006182452,-0.0028018614,-0.00064706506,0.0064996146,0.0,0.0,0.0094011435,3.7704624e-05,-0.00068308605,0.00018167139,0.0017768842,-0.0013657529,0.00022046937,0.21501416,0.012887216,0.43034786,-3.292519e-05,0.0007763304,-0.00013909316,0.0,0.0,0.10939991,0.00035787642,0.00035463666,0.03723811,0.00071195303,0.0007097781,0.005883886,6.241232e-05,6.239356e-05,0.16594148,3.8886956e-06,4.155492e-06,1.1325786e-05,0.0324128,0.032624245,0.0006678611,0.0012805121,0.00029802654,0.0012725149,0.0012848615,0.0016152209,0.0012724869,1.0,1.0,0.010000001,160,25
1771684925004000,1771684924852000,1771684925004000,0.9999808,4.1105195e-05,0.00032342487,0.006177954,-0.0028406198,-0.00063498406,0.0065457285,0.0,0.0,0.009453324,3.7705096e-05,-0.0006830824,0.0001816714,0.0017785109,-0.0013662904,0.00022046975,0.21501413,0.012887215,0.4303479,-3.296106e-05,0.0007763375,-0.00013907548,0.0,0.0,0.10945333,0.00035787548,0.00035463844,0.037238196,0.00073072664,0.00072844943,0.0059165987,6.477806e-05,6.4756365e-05,0.16604564,3.888708e-06,4.155504e-06,1.1325849e-05,0.03240189,0.03261315,0.00066786166,0.0012805068,0.00029802654,0.0012725138,0.0012848561,0.0016152189,0.0012724856,1.0,1.0,0.010000001,160,25
1771684925012000,1771684924860000,1771684925012000,0.9999809,4.9130824e-05,0.00031820315,0.0061561065,-0.0031437876,-0.00058822834,0.0070563885,0.0,0.0,0.009507769,1.4591736e-05,-0.0006822279,0.0002598684,0.00186799,-0.0013439402,0.00022051568,0.21501176,0.012888068,0.43034902,-3.549536e-05,0.00078429724,-0.00013797438,0.0,0.0,0.109507725,0.00035764792,0.00035441155,0.037235226,0.0007466189,0.00074434176,0.005949398,6.715885e-05,6.7135545e-05,0.16615076,3.822649e-06,4.0801583e-06,1.07831165e-05,0.03239025,0.032601334,0.00066786224,0.0012804999,0.00029802613,0.0012725121,0.0012848485,0.0016151862,0.0012724838,1.0,1.0,0.010000001,160,25
1771684925020000,1771684924868000,1771684925020000,0.9999804,5.463184e-05,0.00032759452,0.006247105,-0.003728212,-0.0009819219,0.0073613557,0.0,0.0,0.009565398,1.4548135e-05,-0.0006821797,0.00025735452,0.0019041358,-0.0013444745,0.00022051939,0.21502978,0.012883804,0.43032894,-1.8165703e-05,0.0007599379,-0.00015824339,0.0,0.0,0.1095654,0.00035764617,0.00035441236,0.037160307,0.0007656618,0.00076320977,0.0059822854,6.973215e-05,6.9706184e-05,0.16625687,3.822662e-06,4.0801715e-06,1.0780374e-05,0.032379147,0.032589838,0.0006678628,0.0012799492,0.00029075643,0.0012719755,0.00128432,0.001613904,0.0012719473,1.0,1.0,0.010000001,160,25
1771684925028000,1771684924876000,1771684925028000,0.99998057,2.06282e-05,0.0002919918,0.0062189433,-0.0040954133,-0.0011895956,0.0073262295,0.0,0.0,0.009624136,1.4523718e-05,-0.00068214966,0.00025735414,0.0019197054,-0.0013358931,0.00022052038,0.21502942,0.012883771,0.4303291,-1.8515764e-05,0.00075982243,-0.00015806634,0.0,0.0,0.10962414,0.00035764484,0.0003544137,0.037160378,0.000785104,0.0007824883,0.006015257,7.2422816e-05,7.239318e-05,0.16636398,3.822675e-06,4.0801847e-06,1.0780438e-05,0.032368258,0.03257877,0.0006678634,0.001279944,0.00029075643,0.0012719743,0.0012843147,0.001613902,0.001271946,1.0,1.0,0.010000001,160,25
