timestamp,timestamp_sample,pub_timestamp,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,publisher_id,estimator_instance,innovation_rejected,fused
1771684924772000,1771684924620000,0,1771684924620000,0,-0.0014343262,12.25,0.010304075,0.0017848716,12.426071,3.4177802e-07,4.0237128e-07,0,0,0,1
1771684924828000,1771684924672000,0,1771684924676000,0,-0.01083374,12.25,0.019897059,0.003491092,12.424286,1.2745777e-06,4.845357e-07,0,0,0,1
1771684924876000,1771684924724000,0,1771684924724000,0,0.054901123,12.25,-0.045789782,-0.0011513093,12.422481,6.7513224e-06,-1.9710313e-07,0,0,0,1
1771684924932000,1771684924776000,0,1771684924780000,0,0.017333984,12.25,-0.0071639987,-0.0017177222,12.420868,1.6527952e-07,-1.9410525e-07,0,0,0,1
1771684924980000,1771684924828000,0,1771684924828000,0,-0.0014343262,12.25,0.01087818,-0.00053115154,12.418009,3.811716e-07,-1.399125e-07,0,0,0,1
1771684925036000,1771684924880000,0,1771684924884000,0,0.026733398,12.25,-0.01705043,-0.0020873155,12.416472,9.365532e-07,-2.1495836e-07,0,0,0,1
1771684925084000,1771684924932000,0,1771684924932000,0,-0.0014343262,12.25,0.011705018,-0.00078803767,12.414901,4.41429e-07,-1.5312477e-07,0,0,0,1
1771684925140000,1771684924984000,0,1771684924988000,0,-0.006134033,12.25,0.016688414,0.0008582948,12.413518,8.97419e-07,-5.4160495e-08,0,0,0,1
1771684925188000,1771684925036000,0,1771684925036000,0,0.007965088,12.25,0.0013023559,0.00090012664,12.410804,5.466627e-09,-4.854345e-08,0,0,0,1
1771684925244000,1771684925088000,0,1771684925092000,0,0.007965088,12.25,0.0017366111,0.000978926,12.409478,9.721015e-09,-4.305477e-08,0,0,0,1
1771684925292000,1771684925140000,0,1771684925140000,0,-0.01083374,12.25,0.02092148,0.0028575724,12.408108,1.4110396e-06,9.392515e-08,0,0,0,1
1771684925348000,1771684925192000,0,1771684925196000,0,0.007965088,12.25,0.0023611104,0.0028108042,12.406921,1.797333e-08,8.677027e-08,0,0,0,1
1771684925396000,1771684925244000,0,1771684925244000,0,0.007965088,12.25,0.001161282,0.0026554144,12.404331,4.3487254e-09,7.900592e-08,0,0,0,1
1771684925452000,1771684925296000,0,1771684925300000,0,-0.034301758,12.25,0.043900087,0.0065407827,12.403188,6.215234e-06,6.5705643e-07,0,0,0,1
1771684925500000,1771684925348000,0,1771684925348000,0,-0.01083374,12.25,0.02033867,0.007840584,12.40199,1.3341778e-06,7.208432e-07,0,0,0,1
1771684925556000,1771684925400000,0,1771684925404000,0,-0.015533447,12.25,0.025297938,0.009485118,12.400972,2.0643079e-06,8.474015e-07,0,0,0,1
1771684925604000,1771684925452000,0,1771684925452000,0,-0.015533447,12.25,0.02404527,0.010856727,12.398492,1.8653075e-06,9.432912e-07,0,0,0,1
