timestamp,pub_timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],publisher_id,gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
1771684947268000,1771684947268000,1771684947116000,1310988,8.5788866e-05,-0.00022679441,-0.00013769495,0.15,1.6986182e-07,1.6896078e-07,2.3215591e-06,1310988,-0.009837095,-0.00031046808,0.0017732999,0.4,0.026654534,0.026471328,4.2182677e-05,197388,0.00045024193,0.00019264776,-4.406282e-05,0.5,0.000652137,0.0015379793,0.00064781914,160,1,0,1,0,1,0
1771684947532000,1771684947532000,1771684947380000,1310988,8.9782414e-05,-0.0002185527,-0.00013313809,0.15,1.6914336e-07,1.6820137e-07,2.3212217e-06,1310988,-0.010706288,0.00019703612,0.0018194193,0.4,0.02662453,0.02643768,4.1738498e-05,197388,0.00044116273,0.00040450227,-6.0670864e-05,0.5,0.0006510954,0.001536684,0.0006467875,160,1,0,1,0,1,0
1771684947892000,1771684947892000,1771684947740000,1310988,9.427041e-05,-0.0002081133,-0.00013462755,0.15,1.6810233e-07,1.671151e-07,2.320659e-06,1310988,-0.011752458,0.0006367662,0.001856807,0.4,0.026587928,0.026397739,4.1131716e-05,197388,0.00037184395,0.00060519914,-9.0609705e-05,0.5,0.0006499342,0.0015348706,0.0006456425,160,1,0,1,0,1,0
1771684948252000,1771684948252000,1771684948100000,1310988,9.978427e-05,-0.00019803876,-0.0001325293,0.15,1.6711557e-07,1.6610191e-07,2.3196503e-06,1310988,-0.012621146,0.0011978701,0.0018872197,0.4,0.026558075,0.026365789,4.0543462e-05,197388,0.00036827006,0.00082288607,-0.00016254974,0.5,0.0006489065,0.0015332852,0.00064463104,160,1,0,1,0,1,0
1771684948876000,1771684948876000,1771684948724000,1310988,0.00010797087,-0.00018894579,-0.00012905138,0.15,1.6530356e-07,1.6430364e-07,2.316458e-06,1310988,-0.0119972825,0.00037087506,0.001181738,0.4,0.02647078,0.026279548,3.9575203e-05,197388,0.00020202681,0.0010326294,-6.537564e-05,0.5,0.0006472693,0.0015309958,0.0006430671,160,1,1,1,0,1,0
1771684949036000,1771684949036000,1771684948884000,1310988,0.00011066617,-0.00018764652,-0.00012711827,0.15,1.648011e-07,1.6381816e-07,2.3146563e-06,1310988,-0.011488284,-0.00044529798,0.0009038301,0.4,0.026333096,0.026144389,3.9340797e-05,197388,0.00016569893,0.0010767917,-9.629395e-05,0.5,0.0006467615,0.001530613,0.0006426021,160,1,1,1,0,1,0
1771684949188000,1771684949188000,1771684949036000,1310988,0.000114349066,-0.0001860426,-0.00013374031,0.15,1.6427016e-07,1.6331192e-07,2.3137084e-06,1310988,-0.010889497,-0.0014795425,0.00072355574,0.4,0.026153985,0.025967715,3.9109054e-05,197388,0.00014020126,0.0010722383,-9.788356e-05,0.5,0.00064640696,0.001530251,0.0006423006,160,1,1,1,0,1,0
1771684949348000,1771684949348000,1771684949196000,1310988,0.00011829138,-0.00018453538,-0.00012938415,0.15,1.6384604e-07,1.6291546e-07,2.3127388e-06,1310988,-0.01031529,-0.0027500973,0.00062846206,0.4,0.025976477,0.025791656,3.8880415e-05,197388,0.0001489145,0.0011283376,-9.375603e-05,0.5,0.00064606284,0.0015298788,0.0006420099,160,1,1,1,0,1,0
1771684949556000,1771684949556000,1771684949404000,1310988,0.00012317189,-0.00018270456,-0.00013192622,0.15,1.6332622e-07,1.6243231e-07,2.3108682e-06,1310988,-0.009738412,-0.0038504365,0.0006506123,0.4,0.025808224,0.025623484,3.857976e-05,197388,0.00017051029,0.0011385204,-5.543287e-05,0.5,0.000645593,0.0015293298,0.0006415993,160,1,1,1,0,1,0
1771684949812000,1771684949812000,1771684949660000,1310988,0.00012881099,-0.00018206907,-0.00013595381,0.15,1.6274534e-07,1.6190488e-07,2.3078908e-06,1310988,-0.009417986,-0.0048048473,0.0007140445,0.4,0.025693646,0.02550667,3.821064e-05,197388,7.9061596e-05,0.0010892812,-7.829249e-05,0.5,0.0006450307,0.0015286055,0.0006410912,160,1,1,1,0,1,0
